snapshot_utc,snapshot_date,snapshot_kind,event,deadline_time,id,web_name,team,position,now_cost,cost_change_event,cost_change_start,selected_by_percent,transfers_in_event,transfers_out_event,transfers_in,transfers_out,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,penalties_order,direct_freekicks_order,corners_and_indirect_freekicks_order,form,event_points,total_points,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,defensive_contribution,clearances_blocks_interceptions,tackles,recoveries,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,ep_this,ep_next
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,1,Raya,ARS,GKP,60,0,0,38.1,48208,53792,154942,135770,a,,,,,,,,3.0,0,6,90,1,0,0,1,0,1,0,1,0,8,0.00,0.00,0.00,0.20,3.0,3.0
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,2,Arrizabalaga,ARS,GKP,50,0,0,0.1,205,337,527,1726,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,3,Meslier,ARS,GKP,50,0,0,0.0,41,121,142,613,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,4,Gabriel,ARS,DEF,80,0,0,28.1,14995,87410,73760,211518,a,,,,,,,,2.5,0,5,90,1,0,0,1,0,0,4,4,0,2,0.05,0.01,0.06,0.20,2.5,2.5
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,5,J.Timber,ARS,DEF,65,0,0,0.1,219,957,620,4061,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,6,Saliba,ARS,DEF,60,0,0,0.3,561,2319,1407,9135,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,7,Lewis-Skelly,ARS,MID,55,0,0,0.7,2444,3237,12137,12288,a,,,,,,,,1.5,0,3,90,1,0,0,1,0,0,7,1,1,5,0.06,0.11,0.17,0.20,1.5,1.5
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,8,Calafiori,ARS,DEF,56,0,1,41.6,74529,34659,384634,76292,a,,,,,,,,4.5,0,9,80,1,0,1,1,0,0,5,4,1,1,0.04,0.09,0.13,0.06,4.5,4.5
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,9,Hincapie,ARS,DEF,54,0,-1,1.4,2252,7350,6162,48396,a,,,,,,,,0.5,0,1,9,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.15,0.5,0.5
2026-08-31T00:46:51+00:00,2026-08-30,daily,3,2026-09-04T17:30:00Z,10,White,ARS,DEF,55,0,0,7.0,34945,25555,179886,50610,a,,2026-07-23T12:01:23.305229Z,100,100,,,,5.5,0,11,90,1,0,1,1,0,0,5,4,1,3,0.18,0.21,0.39,0.20,5.5,5.5
