snapshot_utc,snapshot_date,snapshot_kind,event,deadline_time,id,web_name,team,position,now_cost,cost_change_event,cost_change_start,selected_by_percent,transfers_in_event,transfers_out_event,transfers_in,transfers_out,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,penalties_order,direct_freekicks_order,corners_and_indirect_freekicks_order,form,event_points,total_points,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,defensive_contribution,clearances_blocks_interceptions,tackles,recoveries,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,ep_this,ep_next
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,1,Raya,ARS,GKP,60,0,0,37.9,139275,147872,246009,229850,a,,,,,,,,6.0,6,12,180,2,0,0,2,0,1,0,2,0,19,0.00,0.00,0.00,0.53,6.0,6.0
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,2,Arrizabalaga,ARS,GKP,50,0,0,0.1,441,890,763,2279,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,3,Meslier,ARS,GKP,50,0,0,0.0,117,334,218,826,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,4,Gabriel,ARS,DEF,80,0,0,26.4,35008,230038,93773,354146,a,,,,,,,,6.5,8,13,180,2,0,0,2,0,0,14,12,2,7,0.18,0.03,0.21,0.53,6.5,6.5
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,5,J.Timber,ARS,DEF,65,0,0,0.1,419,1921,820,5025,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,6,Saliba,ARS,DEF,60,0,0,0.2,954,4538,1800,11354,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,7,Lewis-Skelly,ARS,MID,55,0,0,0.7,6590,9244,16283,18295,a,,,,,,,,3.0,3,6,160,2,0,0,2,0,0,12,5,1,6,0.13,0.13,0.26,0.53,3.0,3.0
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,8,Calafiori,ARS,DEF,56,0,1,43.6,341294,78929,651399,120562,a,,,,,,,,10.0,11,20,170,2,0,2,2,0,0,8,6,2,5,0.15,0.55,0.70,0.39,10.0,10.0
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,9,Hincapie,ARS,DEF,54,0,-1,1.2,3819,25576,7729,66622,a,,,,,,,,0.5,0,1,9,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.15,0.5,0.5
2026-09-03T00:32:00+00:00,2026-09-02,daily,3,2026-09-04T17:30:00Z,10,White,ARS,DEF,55,0,0,7.2,112624,74091,257565,99146,a,,2026-07-23T12:01:23.305229Z,100,100,,,,9.0,7,18,180,2,0,1,2,0,0,9,7,2,5,0.18,0.26,0.44,0.53,9.0,9.0
