snapshot_utc,snapshot_date,snapshot_kind,event,deadline_time,id,web_name,team,position,now_cost,cost_change_event,cost_change_start,selected_by_percent,transfers_in_event,transfers_out_event,transfers_in,transfers_out,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,penalties_order,direct_freekicks_order,corners_and_indirect_freekicks_order,form,event_points,total_points,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,defensive_contribution,clearances_blocks_interceptions,tackles,recoveries,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,ep_this,ep_next
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,1,Raya,ARS,GKP,60,0,0,37.9,116709,123095,223443,205073,a,,,,,,,,6.0,6,12,180,2,0,0,2,0,1,0,2,0,19,0.00,0.00,0.00,0.53,6.0,6.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,2,Arrizabalaga,ARS,GKP,50,0,0,0.1,382,761,704,2150,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,3,Meslier,ARS,GKP,50,0,0,0.0,92,282,193,774,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,4,Gabriel,ARS,DEF,80,0,0,26.8,29836,195682,88601,319790,a,,,,,,,,6.5,8,13,180,2,0,0,2,0,0,14,12,2,7,0.18,0.03,0.21,0.53,6.5,6.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,5,J.Timber,ARS,DEF,65,0,0,0.1,358,1716,759,4820,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,6,Saliba,ARS,DEF,60,0,0,0.2,880,4075,1726,10891,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,7,Lewis-Skelly,ARS,MID,55,0,0,0.7,5597,7813,15290,16864,a,,,,,,,,3.0,3,6,160,2,0,0,2,0,0,12,5,1,6,0.13,0.13,0.26,0.53,3.0,3.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,8,Calafiori,ARS,DEF,56,0,1,43.2,277592,67516,587697,109149,a,,,,,,,,10.0,11,20,170,2,0,2,2,0,0,8,6,2,5,0.15,0.55,0.70,0.39,10.0,10.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,9,Hincapie,ARS,DEF,54,0,-1,1.3,3514,21966,7424,63012,a,,,,,,,,0.5,0,1,9,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.15,0.5,0.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,10,White,ARS,DEF,55,0,0,7.2,93244,62019,238185,87074,a,,2026-07-23T12:01:23.305229Z,100,100,,,,9.0,7,18,180,2,0,1,2,0,0,9,7,2,5,0.18,0.26,0.44,0.53,9.0,9.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,11,Mosquera,ARS,DEF,55,0,0,5.1,9466,52003,24876,97952,a,,,,,,,,6.0,6,12,168,2,0,0,2,0,0,10,10,0,3,0.00,0.01,0.01,0.53,6.0,6.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,12,Saka,ARS,MID,95,0,0,10.5,67216,54937,156129,90167,a,,,,,1,2,2,10.0,11,20,157,2,2,0,2,0,0,18,5,3,10,1.27,0.12,1.39,0.39,10.0,10.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,13,Rice,ARS,MID,75,0,0,15.2,14220,145656,49707,303378,a,,,,,,1,1,4.0,5,8,151,2,0,0,2,0,0,18,5,3,10,0.07,0.18,0.25,0.39,4.0,4.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,14,Eze,ARS,MID,64,-1,-1,1.5,5255,24717,10971,69209,a,,,,,,3,,1.0,1,2,59,0,0,0,0,0,0,5,0,0,5,0.04,0.07,0.11,0.39,1.0,1.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,15,Ødegaard,ARS,MID,66,0,1,11.5,77725,91949,367284,128809,a,,,,,3,4,4,7.0,3,14,145,2,1,0,2,0,0,13,3,5,5,0.29,0.17,0.46,0.39,7.0,7.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,16,Madueke,ARS,MID,64,0,-1,0.3,876,4692,2288,12923,a,,,,,,,6,0.5,0,1,22,0,0,0,0,0,0,2,0,0,2,0.00,0.04,0.04,0.15,0.5,0.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,17,Merino,ARS,MID,59,-1,-1,0.5,2229,9488,4651,24745,a,,,,,,,,1.0,1,2,33,0,0,0,0,0,0,6,0,0,6,0.14,0.02,0.16,0.15,1.0,1.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,18,Martinelli,ARS,MID,63,-1,-2,0.2,840,3855,2158,10891,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,19,Zubimendi,ARS,MID,54,-1,-1,0.9,2763,12102,4342,32694,a,,,,,,,,1.0,1,2,27,0,0,0,0,0,0,5,0,3,2,0.00,0.02,0.02,0.15,1.0,1.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,20,Dowman,ARS,MID,54,0,-1,0.1,462,1316,935,3646,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,22,Nwaneri,ARS,MID,54,-1,-1,0.0,147,235,223,559,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,23,Fábio Vieira,ARS,MID,55,0,0,0.0,159,158,239,373,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,24,Nelson,ARS,MID,55,0,0,0.0,4,224,68,396,u,has departed the club as a free agent.,2026-08-29T00:33:08.556767Z,,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,25,Gyökeres,ARS,FWD,73,-1,-2,5.4,5429,113846,14205,351975,a,,,,,2,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,26,Havertz,ARS,FWD,75,0,0,7.1,45951,75952,233559,114777,a,,,,,,,,4.0,2,8,180,2,1,0,2,0,0,7,2,0,5,0.28,0.06,0.34,0.53,4.0,4.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,27,G.Jesus,ARS,FWD,59,-1,-1,0.3,2113,6005,4027,13183,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,31,Konsa,ARS,DEF,44,-1,-1,10.5,126896,121002,176717,350589,a,,,,,,,,0.5,1,1,11,0,0,0,0,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.5,0.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,452,Bruno G.,ARS,MID,69,0,-1,2.2,2815,41859,3665,168414,a,,2026-08-20T17:00:08.846118Z,75,100,4,,5,0.5,1,1,19,0,0,0,0,0,0,3,0,0,3,0.00,0.01,0.01,0.00,0.4,0.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,557,Tzolis,ARS,MID,65,0,0,22.8,75219,305616,311906,361316,a,,,,,,,3,3.0,0,6,120,2,0,1,1,0,0,9,3,1,5,0.19,0.15,0.34,0.16,3.0,3.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,29,M.Bizot,AVL,GKP,45,0,0,0.1,1611,1500,2456,2381,a,,,,,,,,0.5,0,1,90,1,0,0,0,4,3,0,2,0,6,0.00,0.00,0.00,3.77,0.5,0.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,30,Digne,AVL,DEF,45,0,0,0.1,0,1524,0,6501,u,Has joined Paris Saint-Germain permanently,2026-08-10T14:03:30.089007Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,32,Cash,AVL,DEF,45,0,0,7.2,21017,46578,47995,152905,a,,,,,,,1,0.5,2,1,167,2,0,0,0,5,0,13,7,6,1,0.15,0.01,0.16,4.81,0.5,0.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,33,Mings,AVL,DEF,45,0,0,0.4,1859,3047,5112,6554,a,,,,,,,,0.5,0,1,16,0,0,0,0,0,0,1,0,1,0,0.00,0.00,0.00,0.22,0.5,0.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,34,Pau,AVL,DEF,45,0,0,0.4,2405,2502,4236,7562,a,,,,,,,,1.0,2,2,163,2,0,0,0,5,0,9,8,1,9,0.00,0.01,0.01,4.59,1.0,1.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,35,Bogarde,AVL,MID,50,0,0,0.1,633,830,1269,1815,a,,,,,,,,0.5,0,1,16,0,0,0,0,0,0,1,1,0,0,0.00,0.00,0.00,0.22,0.5,0.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,36,Maatsen,AVL,DEF,45,0,0,0.7,5069,4850,7615,13708,a,,,,,,,,0.5,1,1,171,2,0,0,0,5,0,17,12,5,4,0.10,0.00,0.10,4.66,0.5,0.5
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,37,Lindelöf,AVL,DEF,45,0,0,0.3,1828,1768,3603,5779,a,,,,,,,,0.0,2,0,180,2,0,0,0,5,0,10,9,1,2,0.00,0.08,0.08,4.81,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,38,A.García,AVL,DEF,40,0,0,1.7,9931,10522,17270,24445,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,39,Nedeljkovic,AVL,DEF,40,0,0,0.2,0,2676,0,9914,u,Has joined Rangers on loan for the rest of the season,2026-08-19T13:56:46.385411Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-02T00:25:52+00:00,2026-09-01,daily,3,2026-09-04T17:30:00Z,41,Buendía,AVL,MID,60,0,0,1.1,8122,13611,13142,35497,a,,,,,1,1,3,2.0,2,4,175,2,0,0,0,5,0,12,3,2,7,0.17,0.11,0.28,4.66,2.0,2.0
