snapshot_utc,snapshot_date,snapshot_kind,event,deadline_time,id,web_name,team,position,now_cost,cost_change_event,cost_change_start,selected_by_percent,transfers_in_event,transfers_out_event,transfers_in,transfers_out,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,penalties_order,direct_freekicks_order,corners_and_indirect_freekicks_order,form,event_points,total_points,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,defensive_contribution,clearances_blocks_interceptions,tackles,recoveries,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,ep_this,ep_next
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,1,Raya,ARS,GKP,60,0,0,38.3,21618,19455,128352,101433,a,,,,,,,,3.0,0,6,90,1,0,0,1,0,1,0,1,0,8,0.00,0.00,0.00,0.20,3.0,3.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,2,Arrizabalaga,ARS,GKP,50,0,0,0.1,93,160,415,1549,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,3,Meslier,ARS,GKP,50,0,0,0.0,20,53,121,545,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,4,Gabriel,ARS,DEF,80,0,0,28.7,7244,36519,66009,160627,a,,,,,,,,2.5,0,5,90,1,0,0,1,0,0,4,4,0,2,0.05,0.01,0.06,0.20,2.5,2.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,5,J.Timber,ARS,DEF,65,0,0,0.1,102,484,503,3588,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,6,Saliba,ARS,DEF,60,0,0,0.3,300,1168,1146,7984,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,7,Lewis-Skelly,ARS,MID,55,0,0,0.7,1220,1405,10913,10456,a,,,,,,,,1.5,0,3,90,1,0,0,1,0,0,7,1,1,5,0.06,0.11,0.17,0.20,1.5,1.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,8,Calafiori,ARS,DEF,56,0,1,41.7,33303,12056,343408,53689,a,,,,,,,,4.5,0,9,80,1,0,1,1,0,0,5,4,1,1,0.04,0.09,0.13,0.06,4.5,4.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,9,Hincapie,ARS,DEF,54,0,-1,1.5,1032,3217,4942,44263,a,,,,,,,,0.5,0,1,9,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.15,0.5,0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,10,White,ARS,DEF,55,0,0,6.9,16211,11843,161152,36898,a,,2026-07-23T12:01:23.305229Z,100,100,,,,5.5,0,11,90,1,0,1,1,0,0,5,4,1,3,0.18,0.21,0.39,0.20,5.5,5.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,11,Mosquera,ARS,DEF,55,0,0,5.6,1952,9952,17362,55901,a,,,,,,,,3.0,0,6,90,1,0,0,1,0,0,6,6,0,3,0.00,0.00,0.00,0.20,3.0,3.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,12,Saka,ARS,MID,95,0,0,10.4,6502,10429,95415,45659,a,,,,,1,2,2,4.5,0,9,67,1,1,0,1,0,0,7,2,1,4,0.64,0.08,0.72,0.06,4.5,4.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,13,Rice,ARS,MID,75,0,0,16.5,3727,28507,39214,186229,a,,,,,,1,1,1.5,0,3,67,1,0,0,1,0,0,6,3,0,3,0.07,0.08,0.15,0.06,1.5,1.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,14,Eze,ARS,MID,64,-1,-1,1.7,1509,4613,7225,49105,a,,,,,,3,,0.5,0,1,14,0,0,0,0,0,0,2,0,0,2,0.04,0.00,0.04,0.15,0.5,0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,15,Ødegaard,ARS,MID,66,0,1,11.9,19652,10204,309211,47064,a,,,,,3,,4,5.5,0,11,75,1,1,0,1,0,0,8,1,3,4,0.21,0.10,0.31,0.06,5.5,5.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,16,Madueke,ARS,MID,64,0,-1,0.3,337,791,1749,9022,a,,,,,,,6,0.5,0,1,22,0,0,0,0,0,0,2,0,0,2,0.00,0.04,0.04,0.15,0.5,0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,17,Merino,ARS,MID,59,-1,-1,0.6,673,2061,3095,17318,a,,,,,,,,0.5,0,1,14,0,0,0,0,0,0,2,0,0,2,0.14,0.02,0.16,0.15,0.5,0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,18,Martinelli,ARS,MID,64,0,-1,0.2,283,681,1601,7717,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,19,Zubimendi,ARS,MID,54,-1,-1,0.9,687,2333,2266,22925,a,,,,,,,,0.5,0,1,22,0,0,0,0,0,0,3,0,1,2,0.00,0.02,0.02,0.15,0.5,0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,20,Dowman,ARS,MID,54,0,-1,0.1,175,291,648,2621,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,22,Nwaneri,ARS,MID,54,-1,-1,0.0,34,48,110,372,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,23,Fábio Vieira,ARS,MID,55,0,0,0.0,37,30,117,245,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,24,Nelson,ARS,MID,55,0,0,0.0,4,77,68,249,u,has departed the club as a free agent.,2026-08-29T00:33:08.556767Z,,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,25,Gyökeres,ARS,FWD,74,0,-1,6.4,1536,16700,10312,254829,a,,,,,2,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,26,Havertz,ARS,FWD,75,0,0,7.5,12139,11900,199747,50725,a,,,,,,,,3.0,0,6,90,1,1,0,1,0,0,2,2,0,0,0.26,0.03,0.29,0.20,3.0,3.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,27,G.Jesus,ARS,FWD,60,0,0,0.3,737,969,2651,8147,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,31,Konsa,ARS,DEF,45,0,0,10.6,15721,23574,65542,253161,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,452,Bruno G.,ARS,MID,69,0,-1,2.6,215,12247,1065,138802,d,Thigh injury - 75% chance of playing,2026-08-20T17:00:08.846118Z,75,75,4,,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,557,Tzolis,ARS,MID,65,0,0,26.0,29419,18171,266106,73871,a,,,,,,,3,3.0,0,6,75,1,0,1,1,0,0,6,2,1,3,0.19,0.14,0.33,0.06,3.0,3.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,28,Martinez,AVL,GKP,50,0,0,4.1,8593,6500,23103,63299,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,29,M.Bizot,AVL,GKP,45,0,0,0.1,327,189,1172,1070,a,,,,,,,,0.5,0,1,90,1,0,0,0,4,3,0,2,0,6,0.00,0.00,0.00,3.77,0.5,0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,30,Digne,AVL,DEF,45,0,0,0.1,0,467,0,5444,u,Has joined Paris Saint-Germain permanently,2026-08-10T14:03:30.089007Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,32,Cash,AVL,DEF,45,0,0,7.5,3109,9052,30087,115379,a,,,,,,,1,-0.5,0,-1,90,1,0,0,0,4,0,7,5,2,0,0.00,0.00,0.00,3.77,-0.5,-0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,33,Mings,AVL,DEF,45,0,0,0.4,427,404,3680,3911,a,,,,,,,,0.5,0,1,16,0,0,0,0,0,0,1,0,1,0,0.00,0.00,0.00,0.22,0.5,0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,34,Pau,AVL,DEF,45,0,0,0.4,263,484,2094,5544,a,,,,,,,,0.0,0,0,73,1,0,0,0,4,0,5,5,0,1,0.00,0.00,0.00,3.55,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,35,Bogarde,AVL,MID,50,0,0,0.1,118,154,754,1139,a,,,,,,,,0.5,0,1,16,0,0,0,0,0,0,1,1,0,0,0.00,0.00,0.00,0.22,0.5,0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,36,Maatsen,AVL,DEF,45,0,0,0.7,461,894,3007,9752,a,,,,,,,,0.0,0,0,81,1,0,0,0,4,0,9,7,2,2,0.03,0.00,0.03,3.62,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,37,Lindelöf,AVL,DEF,45,0,0,0.3,237,374,2012,4385,a,,,,,,,,-1.0,0,-2,90,1,0,0,0,4,0,3,3,0,1,0.00,0.00,0.00,3.77,-1.0,-1.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,38,A.García,AVL,DEF,40,0,0,1.7,1862,1828,9201,15751,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,39,Nedeljkovic,AVL,DEF,40,0,0,0.2,0,765,0,8003,u,Has joined Rangers on loan for the rest of the season,2026-08-19T13:56:46.385411Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,41,Buendía,AVL,MID,60,0,0,1.2,1470,2884,6490,24770,a,,,,,1,1,3,1.0,0,2,85,1,0,0,0,4,0,7,3,1,3,0.13,0.09,0.22,3.62,1.0,1.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,44,Bailey,AVL,MID,55,0,0,0.1,229,408,1231,3065,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,45,McGinn,AVL,MID,55,0,0,2.7,1950,5197,9556,49850,a,,,,,,,2,0.5,0,1,81,1,0,0,0,4,0,6,2,1,3,0.04,0.01,0.05,3.62,0.5,0.5
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,46,Barkley,AVL,MID,50,0,0,0.2,500,455,2375,3171,a,,,,,,,4,1.0,0,2,73,1,0,0,0,4,0,1,1,0,0,0.10,0.02,0.12,3.55,1.0,1.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,47,Kamara,AVL,MID,50,0,0,0.3,626,772,3115,5511,a,,2026-07-23T12:01:23.337269Z,100,100,,,,1.0,0,2,90,1,0,0,0,4,0,7,3,2,2,0.00,0.00,0.00,3.77,1.0,1.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,48,Onana,AVL,MID,50,0,0,0.0,34,103,191,632,i,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,49,Iling Jr,AVL,MID,50,0,0,0.0,0,8,0,128,u,Has joined Bolton Wanderers on loan for the rest of the season,2026-08-17T13:52:28.532616Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,50,Burrowes,AVL,MID,45,0,0,0.7,1086,1035,4599,7803,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,51,George Hemmings,AVL,MID,45,0,0,0.8,2724,1142,11467,6626,a,,,,,,,,1.0,0,2,90,1,0,0,0,4,0,5,0,3,2,0.00,0.00,0.00,3.77,1.0,1.0
2026-08-30T00:35:15+00:00,2026-08-29,daily,3,2026-09-04T17:30:00Z,52,Alysson,AVL,MID,50,0,0,0.0,80,115,423,711,a,,,,,,,,0.5,0,1,8,0,0,0,0,0,0,3,1,1,1,0.00,0.00,0.00,0.14,0.5,0.5
